stone_id,name,runic,transliteration,translation,page_url,image_url,image_filename
U 348,"U 348 - Uppland: Näs, Frösunda",,an * ati bo * i þorsulmi * ok i rolstam * -kibliþ,Han ägde gård i Torsholma och skeppshjälp i Rolsta,https://www.christerhamp.se/runor/gamla/u1/u348.html,https://www.christerhamp.se/runor/gamla/u1/u348s.jpg,1106_U_348_U_348___Uppland__Näs__Frösunda.jpg
U 350,"U 350 - Uppland: Solsta, Frösunda",,+ biorn ' uk ' askeiR ' lata + reisa * stein * eftR * faþur ' sin ' uk ' lok ' aftR faþurs'faþur urikia,Björn och Åsger låter resa stenen efter sin fader och Lock efter sin farfader,https://www.christerhamp.se/runor/gamla/u1/u350.html,https://www.christerhamp.se/runor/gamla/u1/u350s.jpg,1107_U_350_U_350___Uppland__Solsta__Frösunda.jpg
U 351,"U 351 - Uppland: Solsta, Frösunda",,' ke(t)il ' lit ' reisa ' stein ' aftR ' faþur ' sin ' uistein ' auk ' uikr ' koþ hialbi ' ant hans '  bona sin ',"Kättil lät resa stenen efter sin fader Visten, och Vigärd efter sin man. Gud hjälp hans ande.",https://www.christerhamp.se/runor/gamla/u1/u351.html,https://www.christerhamp.se/runor/gamla/u1/u351.jpg,1108_U_351_U_351___Uppland__Solsta__Frösunda.jpg
U 352,"U 352 - Uppland: Vreta, Frösunda",,× sihlauh × lit × stain[a r](i)ta × iftiR sihuiþ sun sin,"Siglög lät resa stenen efter Sigvid, sin son",https://www.christerhamp.se/runor/gamla/u1/u352.html,https://www.christerhamp.se/runor/gamla/u1/u352s.jpg,1109_U_352_U_352___Uppland__Vreta__Frösunda.jpg
U 353,U 353 - Uppland: Lunda kyrka,,suni * riti * stan * ok| |kiarþi * bro ** eftiR * sihbiarn * ak * þiahn suni * risti *,Sune reste stenen och gjorde bron efter Sigbjörn och Tjägn. Sune ristade,https://www.christerhamp.se/runor/gamla/u1/u353.html,https://www.christerhamp.se/runor/gamla/u1/u353s.jpg,1110_U_353_U_353___Uppland__Lunda_kyrka.jpg
U 354,U 354 - Uppland: Lunda kyrka,,kulauh * auk * hulma : litu : arisa : stain : þinsa : afti : suin : bruþur : sin : uafra : arfua kuþ : hialbi * ant h:ans : auk kus m...,"Gudlög och Holma lät resa denna sten efter Sven, sin broder, Vavres arvinge. Gud och Guds moder hjälpe hans ande",https://www.christerhamp.se/runor/gamla/u1/u354.html,https://www.christerhamp.se/runor/gamla/u1/u354s.jpg,1111_U_354_U_354___Uppland__Lunda_kyrka.jpg
U 356,"U 356 - Uppland: Ängby, Lunda",ᚱᛅᚼᚾᚠᚱᛁᚦᚱ ᛫ ᛚᛁᛏ ᚱᛆᛋᛆ ᛋᛏᛅᛁᚿ ᚦᛁᚿᚬ ᛫ ᛅᚠᛏᛁᛦ ᛒᛁᚢᚱᚾ ᛋᚢᚾ ᚦᛅᛁᚱᛆ ᛫ ᚴᛁᛏᛁᚴᛘᚢᚾᛏᛅᛦ ᛫ ᚴᚢᚦ ᛘᛁᛅᛚᛒᛁ ᚼᚬᚿᛋ ᛆᚿᛏ ᛅᚢᚴᚢᚦᛋ ᛘᚢᚦᛁᚱ ᚼᚭᚿ ᚠᛁᛚ ᛅ ᚢᛁᚱᛚᛅᚾᛏᛁ ᛁᚾ ᚬᛋᛘᚢᚾᛏᚱ ᛘᛅᚱᚴᛅᚦᛁ,ra(h)nfriþr ' lit rasa stain þino ' aftiR biurn * sun þaiRa * kitilmun(t)aR ' kuþ mialbi hons (a)nt auk| |kuþs (m)uþiR hon fil a uirlanti * in osmuntr markaþi,"Ragnfrid lät resa denna sten efetr Björn, hennes och Kättilmunds son. Gud och Guds moder hjälpe hans ande. Han föll i Virland. Och Åsmund ristade.",https://www.christerhamp.se/runor/gamla/u1/u356.html,https://www.christerhamp.se/runor/gamla/u1/u356s.jpg,1112_U_356_U_356___Uppland__Ängby__Lunda.jpg
U 357,U 357 - Uppland: Skepptuna kyrka,,÷ uarhas ' uk arn-il ' uk ontuitr ' uk hruþailfr ' muþur þiRa ' þaR þriR bruþr ' litu ' rita ' staino þisa aftiR hulma faþur sin,"Vargas och Arnkel och Anduätt och Rodälv, deras moder, de tre bröderna lät resa dessa stenar efter Holme, sin fader",https://www.christerhamp.se/runor/gamla/u1/u357.html,https://www.christerhamp.se/runor/gamla/u1/u357s.jpg,1113_U_357_U_357___Uppland__Skepptuna_kyrka.jpg
U 358,U 358 - Uppland: Skepptuna kyrka,,fulkmar × lit × risa × stin × þina × iftiR × fulkbiarn × sun × sin × saR × itaþis × uk miþ krkum × kuþ × ialbi × ans × ot uk salu,"Folkmar lät resa denna sten efter Folkbjörn, sin son. Han dog dock hos grekerna. Gud hjälpe hans ande och själ",https://www.christerhamp.se/runor/gamla/u1/u358.html,https://www.christerhamp.se/runor/gamla/u1/u358s.jpg,1114_U_358_U_358___Uppland__Skepptuna_kyrka.jpg
U 359,U 359 - Uppland: Skepptuna kyrka,,kiftiR ' mina ' ik-ktiR nu ' ...i,-,https://www.christerhamp.se/runor/gamla/u1/u359.html,https://www.christerhamp.se/runor/gamla/u1/u359s.jpg,1115_U_359_U_359___Uppland__Skepptuna_kyrka.jpg
U 360,"U 360 - Uppland: Gådersta, Skepptuna",ᚦᚢᚱᛋᛏᛅᛁᚾ ᛫ ᚼᛁᛅᚴ ᛫ ᛅ ᚼᛁᛚᛁ ᛁᚠᛏᛁᛦ ᛅᚱᛁᚾᛘᚢᚾᛏ ᛫ ᛋᚢᚾ ᛫ ᛋᛁᚾ ᛫ ᛅᚢᚴ ᛫ ᛁᚠᛏᛁᛦ ᚴᛅᛁᛦᛒᛁᛅᚱᚾ ᛫ ᚠᛅᚦᚢᚱ ᛫ ᛋᛁᚾ,+ þurstain × hiak × a hili iftiR erinmunt × sun × sin × auk × iftiR kaiRbiarn × faþur × sin,"Torsten högg på hällen efter Ärinmund, sin son och efter Gerbjörn, sin far",https://www.christerhamp.se/runor/gamla/u1/u360.html,https://www.christerhamp.se/runor/gamla/u1/u360s.jpg,1116_U_360_U_360___Uppland__Gådersta__Skepptuna.jpg
U 367,"U 367 - Uppland: Helgåby, Skepptuna",,... ...ita ' istin þino ' aftiR ... ...-noR --...,... resa dena sten efter ...,https://www.christerhamp.se/runor/gamla/u1/u367.html,https://www.christerhamp.se/runor/gamla/u1/u367-1s.jpg,1117_U_367_U_367___Uppland__Helgåby__Skepptuna.jpg
U 370,"U 370 - Uppland: Herresta, Skepptuna",,-,-,https://www.christerhamp.se/runor/gamla/u1/u370.html,https://www.christerhamp.se/runor/gamla/u1/u370.jpg,1118_U_370_U_370___Uppland__Herresta__Skepptuna.jpg
U 371,"U 371 - Uppland: Lövhamra, Skepptuna",,kitil × (u)(k) × brunkitil (þ)(i)(R) × [ris]tu × stin × þina × -...R × ulf × i lukobri × faþur × s[i]... ... ... ...[l]bi × ans × ot uk × sa[l]... ... ... ...[uþ]iR bitr × þan hn × kirþi til,"Kättil och Brunkättil reste denna sten efter Ulf i Laghamra, deras far. Gud hjälpe hans ande och själ, och Guds moder bättre än han förtjänade.",https://www.christerhamp.se/runor/gamla/u1/u371.html,https://www.christerhamp.se/runor/gamla/u1/u371s.jpg,1119_U_371_U_371___Uppland__Lövhamra__Skepptuna.jpg
U 372,"U 372 - Uppland: Ånsta, Skepptuna",,þurstain ' uk þihn ' uk sialfi ' þaim hit kila muþiR ' þaiR litu rita stain þino| |obtiR sihat ' faþur sin ' kuþ hialbi hons| |sal,"Torsten och Tägn och Själve, deras moder hette Gilla, de lät resa denna sten efter
Sigvat, sin fader. Gud hjälpe hans själ.",https://www.christerhamp.se/runor/gamla/u1/u372.html,https://www.christerhamp.se/runor/gamla/u1/u372.jpg,1120_U_372_U_372___Uppland__Ånsta__Skepptuna.jpg
U 373,U 373 - Uppland: Örby,,iarbi * [l]it * stain * ht[t]R * s(u)-- sina * tua,Järpe lät [resa] stenen efter sina två söner,https://www.christerhamp.se/runor/gamla/u1/u373.html,https://www.christerhamp.se/runor/gamla/u1/u373s.jpg,1121_U_373_U_373___Uppland__Örby.jpg
U 375,U 375 - Uppland: Vidbo kyrka,,sikfastr ' auk| |kinla-h þauh litu rita stai(n) þino aftiR uinoman sun si- in hon uarþ tauþr i buhi,"Sigfast och Ginlög de lät resa dessa sten efter Vinaman, sin son, och blev död i ""Buhi""",https://www.christerhamp.se/runor/gamla/u1/u375.html,https://www.christerhamp.se/runor/gamla/u1/u375s.jpg,1122_U_375_U_375___Uppland__Vidbo_kyrka.jpg
U 376,U 376 - Uppland: Vidbo kyrka,,ika × let × kiara × bro × ok × staina rita eftiR × rahna × s(u)(n) × sin × ok × rahniltr × eftir × boanta × sin × stain ' r[isti],"Inga lät göra bron och resa stenarna efter Ragne, sin son, och Ragnhild efter sin man. Sten ristade",https://www.christerhamp.se/runor/gamla/u1/u376.html,https://www.christerhamp.se/runor/gamla/u1/u376.jpg,1123_U_376_U_376___Uppland__Vidbo_kyrka.jpg
U 379,"U 379 - Uppland: Mariakyrkan, Sigtuna",,+ frisa : kiltar * letu * reisa * s(t)ein : þensa : ef(t)iR * (þ)(u)(r)--- ----a * sin : kuþ : hialbi : ant * hans : þurbiurn : risti,"Frisernas gillebröder lät resa dena sten efter Torkel, sin gillebroder. Gud hjälpe hans ande. Torbjörn ristade",https://www.christerhamp.se/runor/gamla/u1/u379.html,https://www.christerhamp.se/runor/gamla/u1/u379s.jpg,1124_U_379_U_379___Uppland__Mariakyrkan__Sigtuna.jpg
U 380,U 380 - Uppland: Mariakyrkan,,...s--arn ' auk * kus * li... ...,Åsbjörn och Gus [?] lät ...,https://www.christerhamp.se/runor/gamla/u1/u380.html,https://www.christerhamp.se/runor/gamla/u1/u380s.jpg,1125_U_380_U_380___Uppland__Mariakyrkan.jpg
U 381,"U 381 - Uppland: Gernerska gravkoret, Sigtuna",,...-n * ui-... ... : ... ...n : resa : ... ...ita...a...u * kuş : hiabi at * ...,... resa [stenen] ... Gud hjälpe anden ...,https://www.christerhamp.se/runor/gamla/u1/u381.html,https://www.christerhamp.se/runor/gamla/u1/u381s.jpg,1126_U_381_U_381___Uppland__Gernerska_gravkoret__Sigtuna.jpg
U 382,U 382 - Uppland: Sigtuna kyrka,,...-r ' li- r-... ... ...--R ...u(r) ' sun kunars ' i ' risny suain risti,... lät resa .. efter ... Gunnars son i Risne. Sven ristade,https://www.christerhamp.se/runor/gamla/u1/u382.html,https://www.christerhamp.se/runor/gamla/u1/u382s.jpg,1127_U_382_U_382___Uppland__Sigtuna_kyrka.jpg
U 383,U 383 - Uppland: Sigtuna kyrka,,...(n)(i)--...,,https://www.christerhamp.se/runor/gamla/u1/u383.html,https://www.christerhamp.se/runor/gamla/u1/u383.jpg,1128_U_383_U_383___Uppland__Sigtuna_kyrka.jpg
U 384,"U 384 - Uppland: Klosterområdet, Sigtuna",,katily * lit * raita ...im * hu-... ...-an ...(a)rl * uk * kerþer ... ... eftiR * sue(l)... ...,Kättilö lät resa [stenen efter] ... Karl och Gärdar ... efter ...,https://www.christerhamp.se/runor/gamla/u1/u384.html,https://www.christerhamp.se/runor/gamla/u1/u384s.jpg,1129_U_384_U_384___Uppland__Klosterområdet__Sigtuna.jpg
U 385,"U 385 - Uppland: S:t Olofs ruin, Sigtuna",,... ...tein : þentsa : eftR : krimulf : matu:no- ...,"... denna sten efter Grimulv, [sin] följeslagare ...",https://www.christerhamp.se/runor/gamla/u1/u385.html,https://www.christerhamp.se/runor/gamla/u1/u385s.jpg,1130_U_385_U_385___Uppland__S_t_Olofs_ruin__Sigtuna.jpg
U 389,"U 389 - Uppland: Stadsparken, Sigtuna",,kilauh * auk * usi * şau * litu * raisa ... * şina * e-tR ----(a) sun arna,Gillög och Usi lät resa denna sten efter ... Arnes son,https://www.christerhamp.se/runor/gamla/u1/u389.html,https://www.christerhamp.se/runor/gamla/u1/u389s.jpg,1131_U_389_U_389___Uppland__Stadsparken__Sigtuna.jpg
U 390,"U 390 - Uppland: S:t Lars ruin, Sigtuna",,× sua[i]... ... ...sa × s(t)ain --... ...------... ...- × faþur sin × auk × frau×tis + at × ulf × bona × sin × kuþ × h... ... ...ans +,"Sven [lät resa] sten ... sin fader och Frödis efter Ulv, sin make. Gud hjälpe hans ande",https://www.christerhamp.se/runor/gamla/u1/u390.html,https://www.christerhamp.se/runor/gamla/u1/u390s.jpg,1132_U_390_U_390___Uppland__S_t_Lars_ruin__Sigtuna.jpg
U 391,"U 391 - Uppland: Villa Karlsro, Prästgatan, Sigtuna",,× frisa : ki... ... : þesar : eftR : alboþ : felaha : sloþa : kristr : hia : helgi : hinlbi : ant : hans : þurbiun : risti ×,"Frisernas gillebröder ... dessa [runor] efter Albod, Slodes bolagsman. Den helige Kristus hjälpe hans ande. Torbjörn ristade",https://www.christerhamp.se/runor/gamla/u1/u391.html,https://www.christerhamp.se/runor/gamla/u1/u391s.jpg,1133_U_391_U_391___Uppland__Villa_Karlsro__Prästgatan__Sigtuna.jpg
U 392,"U 392 - Uppland: Klockbacken, Sigtuna",,suin : lit rista : runar : þas-... ... ...-þr : hit : a[na]r : a[s]ur : þriþi : kermunr : ---rþi [:] -[u]ki : (þ)... ...r : uar þera muþ--,"Sven lät rista dessa runor ... hette den andre, Assur den tredje, Germund den fjärde ... var deras moder",https://www.christerhamp.se/runor/gamla/u1/u392.html,https://www.christerhamp.se/runor/gamla/u1/u392s.jpg,1134_U_392_U_392___Uppland__Klockbacken__Sigtuna.jpg
U 393,"U 393 - Uppland: Borgmästarvreten, Sigtuna",,ufihr × lit × raisa + þina + stin × aftR × sestr + sinar + tuar × tura × auk ruþui,"Ofeg lät resa denna sten efter sina två systrar, Tora och Rodvi",https://www.christerhamp.se/runor/gamla/u1/u393.html,https://www.christerhamp.se/runor/gamla/u1/u393-1s.jpg,1135_U_393_U_393___Uppland__Borgmästarvreten__Sigtuna.jpg
U 394,"U 394 - Uppland: S:t Pers ruin, Sigtuna",,× þur[biurn] : [r]isþi : [s]tain : þansi : eftiR * (e)(s)(b)i(u)rn : bruþur : sin : þauR : iRu : suniR : tuR:uis * i -... ...[n]s +,"Torbjörn reste denns sten efter Esbjörn, sin bror. De är Dyrvers[?] söner i ...",https://www.christerhamp.se/runor/gamla/u1/u394.html,https://www.christerhamp.se/runor/gamla/u1/u394s.jpg,1136_U_394_U_394___Uppland__S_t_Pers_ruin__Sigtuna.jpg
U 395,"U 395 - Uppland: S:t Pers ruin, Sigtuna",,sui- -... ...---... ... ...ta st-... ... ...-- -(i)m hna firþi til sihtunum,Sven ... ristade stenen ... som förde henne till Sigtuna ...,https://www.christerhamp.se/runor/gamla/u1/u395.html,https://www.christerhamp.se/runor/gamla/u1/u395s.jpg,1137_U_395_U_395___Uppland__S_t_Pers_ruin__Sigtuna.jpg
U 396,"U 396 - Uppland: S:t Pers ruin, Sigtuna",,-,-,https://www.christerhamp.se/runor/gamla/u1/u396.html,https://www.christerhamp.se/runor/gamla/u1/u396.jpg,1138_U_396_U_396___Uppland__S_t_Pers_ruin__Sigtuna.jpg
U 403,"U 403 - Uppland, kv. Professorn, Sigtuna",,... ...sti : s--... ...- : eftiR : salsa : faþur * ...,"... reste stenen ... efter Salse, [sin] fader ...",https://www.christerhamp.se/runor/gamla/u1/u403.html,https://www.christerhamp.se/runor/gamla/u1/u403s.jpg,1139_U_403_U_403___Uppland__kv__Professorn__Sigtuna.jpg
U 405,U 405 - Uppland: Ekerö kyrka,,+ loþin + --(t) + raisa + st... ... + faþur + s-... ...--... ...n + guþ hialbi ant hans þurbiu(r)n hiuk +,Lodinn lät resa stenen [efter] sin fader. Gud hjälpe hans ande. Torbjörn högg,https://www.christerhamp.se/runor/gamla/u1/u405.html,https://www.christerhamp.se/runor/gamla/u1/u405s.jpg,1140_U_405_U_405___Uppland__Ekerö_kyrka.jpg
U 409,"U 409 - Uppland: Lövstaholm, Odensala",ᚠᚢᚱᚴᚢᚦᚱ ᛫ ᛅᚢᚴ ᚴᚭᛘᛅᛚ ᛫ ᛚᛁᛏᚢ ᚱᛅᛋᛅ ᛫ ᛋᛏᛅᛁᚿ ᚦᛁᚾᚭ ᛅᛒᛏᛁᛦ ᛫ ᚢᚾᛅ ᛫ ᚠᛆᚦᚢᚱ ᛋᛁᚿ ᛬ ᚴᚢᚦ ᚼᛁᛅᛚᛒᛁ ᛅᚿᛏᛅ ᛫ ᚢᚿᛅ,furkuþr × auk komal + litu rasa ' stain þino abtiR + una + faþur sin + kuþ hialbi anta × una,"Forkunn och Gammal lät resa denna sten efter Une, deras fader. Gud hjälpe Unes ande.",https://www.christerhamp.se/runor/gamla/u1/u409.html,https://www.christerhamp.se/runor/gamla/u1/u409s.jpg,1141_U_409_U_409___Uppland__Lövstaholm__Odensala.jpg
U 410,"U 410 - Uppland: Norra Til, S:t Olov",,× s(t)ur(b)iarn * (l)[it * rais]a ' stai... ...ftiR [*] (s)[ik]st[a]in * faþur --- broþur hulmst...[n]s,"Styrbjörn lät resa stenen efter Sigsten, sin fader, Holmstens broder",https://www.christerhamp.se/runor/gamla/u1/u410.html,https://www.christerhamp.se/runor/gamla/u1/u410s.jpg,1142_U_410_U_410___Uppland__Norra_Til__S_t_Olov.jpg
U 411,"U 411 - Uppland: Norra Til, S:t Olov",,× ilturi × lit × raisa × stin × eftiR × sukiR × faþur × sin × kuþ × hialbi * ant * ahns ×,"lät resa stenen efter Siggeir, sin fader. Gud hjälpe hans ande.",https://www.christerhamp.se/runor/gamla/u1/u411.html,https://www.christerhamp.se/runor/gamla/u1/u411s.jpg,1143_U_411_U_411___Uppland__Norra_Til__S_t_Olov.jpg
U 412,"U 412 - Uppland: Viby, S:t Olov",,× sibi × lit × rista * runaR * eftiR * orekiu * faþur * sin auk * þuri * at * bonta sin *,"Sibbe lät rista runorna efter Orökja, sin fader, och Tyre efter sin man",https://www.christerhamp.se/runor/gamla/u1/u412.html,https://www.christerhamp.se/runor/gamla/u1/u412s.jpg,1144_U_412_U_412___Uppland__Viby__S_t_Olov.jpg
U 413,U 413 - Uppland: Norrsunda kyrka,,ulfr + lit kiara * merki * eftiR * iarut * sun * sin * en : biarn : ok * ruRikr * eftiR * broþur * sin *,"Ulf lät göra minnesmärket efter Jorund, sin son, men Björn och Rurik efter sin broder",https://www.christerhamp.se/runor/gamla/u1/u413.html,https://www.christerhamp.se/runor/gamla/u1/u413.jpg,1145_U_413_U_413___Uppland__Norrsunda_kyrka.jpg
U 415,U 415 - Uppland: Norrsunda kyrka,,... ...ur sin,... sin fader / broder,https://www.christerhamp.se/runor/gamla/u1/u415.html,https://www.christerhamp.se/runor/gamla/u1/u415s.jpg,1146_U_415_U_415___Uppland__Norrsunda_kyrka.jpg
U 416,U 416 - Uppland: Norrsunda kyrka,,...-- raisa * stain ...,... resa stenen ...,https://www.christerhamp.se/runor/gamla/u1/u416.html,https://www.christerhamp.se/runor/gamla/u1/u416s.jpg,1147_U_416_U_416___Uppland__Norrsunda_kyrka.jpg
U 418,"U 418 - Uppland: Brista, Norrsunda",,(þ)(u)[rfas]tr * auk| |kitilui * þau * litu * stain [*] rito [*] ifti[R] * þurstain * faþur sin * kuþ hialbi hont * hons,"Torfast och Kättilvi lät resa stenen efter Torsten, sin fader. Gud hjälpe hans ande",https://www.christerhamp.se/runor/gamla/u1/u418.html,https://www.christerhamp.se/runor/gamla/u1/u418s.jpg,1148_U_418_U_418___Uppland__Brista__Norrsunda.jpg
U 419,"U 419 - Uppland: Norslunda, Norrsunda",,,,https://www.christerhamp.se/runor/gamla/u1/u419.html,https://www.christerhamp.se/runor/gamla/u1/u419s.jpg,1149_U_419_U_419___Uppland__Norslunda__Norrsunda.jpg
U 420,"U 420 - Uppland: Rosersberg, Norrsunda",,...[- × raisa × stai]n × þin(a) × if[tiR ×] (b)iarn [× sun × sin *],"... resa denna sten efter Björn, sin son",https://www.christerhamp.se/runor/gamla/u1/u420.html,https://www.christerhamp.se/runor/gamla/u1/u420s.jpg,1150_U_420_U_420___Uppland__Rosersberg__Norrsunda.jpg
U 421,U 421 - Uppland: Rosersberg,,[kiti]lui [* l]it * ra[sa * stan * þina * e]ftR * ketil * faþur * sin * auk * kyriþ * eftR * bont(a) [* sin],"Kättilvi lät resa denna sten efyer Kättil,sin fader, och Gyrid efter sin man",https://www.christerhamp.se/runor/gamla/u1/u421.html,https://www.christerhamp.se/runor/gamla/u1/u421s.jpg,1151_U_421_U_421___Uppland__Rosersberg.jpg
U 422,"U 422 - Uppland: Rosersberg, Norrsunda",,... ...si + aftiR mu-(a) ...(u)r × sin × auk + mu-a + (b)--- (k)unar + risti + run-... ...isar + aftiR + mah sin si...,"... denna efter Mule [?], sin fader / broder ... Gunnar ristade dessa runor efter sin måg",https://www.christerhamp.se/runor/gamla/u1/u422.html,https://www.christerhamp.se/runor/gamla/u1/u422s.jpg,1152_U_422_U_422___Uppland__Rosersberg__Norrsunda.jpg
U 423,"U 423 - Uppland: Rosersberg, Norrsunda",,kitil| |lit * rita * stin þino * afti[R * kui * faþu]r * sin * kuþ hialbi  onl * auk| |kuþs muþiR,"Kättil lät resa denna sten efter Ingulf / Ingvar [?], sin fader. Gud och Guds moder hjälpe [ hans ] ande",https://www.christerhamp.se/runor/gamla/u1/u423.html,https://www.christerhamp.se/runor/gamla/u1/u423s.jpg,1153_U_423_U_423___Uppland__Rosersberg__Norrsunda.jpg
U 425,"U 425 - Uppland: Rosersberg, Norrsunda",,× iaru[ntr × auk × anuntr × litu × raisa × stain × iftiR × kuþmar × faþur × ... ...ta kuþan ×],"Järund och Anund lät resa stenen efter Gudmar, deras fader, god ...",https://www.christerhamp.se/runor/gamla/u1/u425.html,https://www.christerhamp.se/runor/gamla/u1/u425s.jpg,1154_U_425_U_425___Uppland__Rosersberg__Norrsunda.jpg
